mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
21.5,10,1,False,,,1,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-24,1690734144,5.95128870010376,5.95128870010376,1219,ip-10-0-1-163,10.0.1.163,5.95128870010376,0,1,0.19485163688659668
16.9,20,2,False,,,2,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-29,1690734149,5.748536109924316,11.699824810028076,1219,ip-10-0-1-163,10.0.1.163,11.699824810028076,0,2,0.19485163688659668
16.0,30,3,False,,,3,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-35,1690734155,5.543231010437012,17.243055820465088,1219,ip-10-0-1-163,10.0.1.163,17.243055820465088,0,3,0.19485163688659668
13.5,40,4,False,,,4,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-40,1690734160,4.659032106399536,21.902087926864624,1219,ip-10-0-1-163,10.0.1.163,21.902087926864624,0,4,0.19485163688659668
23.0,50,5,False,,,5,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-46,1690734166,6.500430345535278,28.402518272399902,1219,ip-10-0-1-163,10.0.1.163,28.402518272399902,0,5,0.19485163688659668
22.0,60,6,False,,,6,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-52,1690734172,6.282235860824585,34.68475413322449,1219,ip-10-0-1-163,10.0.1.163,34.68475413322449,0,6,0.19485163688659668
18.0,70,7,False,,,7,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-22-59,1690734179,6.347856044769287,41.032610177993774,1219,ip-10-0-1-163,10.0.1.163,41.032610177993774,0,7,0.19485163688659668
31.6,80,8,False,,,8,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-08,1690734188,8.936926364898682,49.969536542892456,1219,ip-10-0-1-163,10.0.1.163,49.969536542892456,0,8,0.19485163688659668
30.0,90,9,False,,,9,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-16,1690734196,8.785020589828491,58.75455713272095,1219,ip-10-0-1-163,10.0.1.163,58.75455713272095,0,9,0.19485163688659668
22.8,100,10,False,,,10,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-23,1690734203,6.395982027053833,65.15053915977478,1219,ip-10-0-1-163,10.0.1.163,65.15053915977478,0,10,0.19485163688659668
23.4,110,11,False,,,11,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-29,1690734209,6.465568780899048,71.61610794067383,1219,ip-10-0-1-163,10.0.1.163,71.61610794067383,0,11,0.19485163688659668
24.4,120,12,False,,,12,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-36,1690734216,6.973557710647583,78.58966565132141,1219,ip-10-0-1-163,10.0.1.163,78.58966565132141,0,12,0.19485163688659668
29.2,130,13,False,,,13,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-45,1690734225,8.339298009872437,86.92896366119385,1219,ip-10-0-1-163,10.0.1.163,86.92896366119385,0,13,0.19485163688659668
24.5,140,14,False,,,14,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-23-52,1690734232,6.960228681564331,93.88919234275818,1219,ip-10-0-1-163,10.0.1.163,93.88919234275818,0,14,0.19485163688659668
42.5,150,15,False,,,15,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-24-04,1690734244,12.35968279838562,106.2488751411438,1219,ip-10-0-1-163,10.0.1.163,106.2488751411438,0,15,0.19485163688659668
29.8,160,16,False,,,16,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-24-14,1690734254,9.79447054862976,116.04334568977356,1219,ip-10-0-1-163,10.0.1.163,116.04334568977356,0,16,0.19485163688659668
37.1,170,17,False,,,17,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-24-26,1690734266,11.87563419342041,127.91897988319397,1219,ip-10-0-1-163,10.0.1.163,127.91897988319397,0,17,0.19485163688659668
37.7,180,18,False,,,18,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-24-38,1690734278,12.141356706619263,140.06033658981323,1219,ip-10-0-1-163,10.0.1.163,140.06033658981323,0,18,0.19485163688659668
47.8,190,19,False,,,19,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-24-52,1690734292,13.885982513427734,153.94631910324097,1219,ip-10-0-1-163,10.0.1.163,153.94631910324097,0,19,0.19485163688659668
37.3,200,20,False,,,20,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-25-03,1690734303,11.133267164230347,165.0795862674713,1219,ip-10-0-1-163,10.0.1.163,165.0795862674713,0,20,0.19485163688659668
46.4,210,21,False,,,21,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-25-17,1690734317,14.354865789413452,179.43445205688477,1219,ip-10-0-1-163,10.0.1.163,179.43445205688477,0,21,0.19485163688659668
44.0,220,22,False,,,22,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-25-30,1690734330,12.589142799377441,192.0235948562622,1219,ip-10-0-1-163,10.0.1.163,192.0235948562622,0,22,0.19485163688659668
60.3,230,23,False,,,23,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-25-48,1690734348,18.394970893859863,210.41856575012207,1219,ip-10-0-1-163,10.0.1.163,210.41856575012207,0,23,0.19485163688659668
108.7,240,24,False,,,24,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-26-19,1690734379,31.205409049987793,241.62397480010986,1219,ip-10-0-1-163,10.0.1.163,241.62397480010986,0,24,0.19485163688659668
64.9,250,25,False,,,25,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-26-39,1690734399,20.0071702003479,261.63114500045776,1219,ip-10-0-1-163,10.0.1.163,261.63114500045776,0,25,0.19485163688659668
108.7,260,26,False,,,26,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-27-10,1690734430,30.742986917495728,292.3741319179535,1219,ip-10-0-1-163,10.0.1.163,292.3741319179535,0,26,0.19485163688659668
98.9,270,27,False,,,27,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-27-40,1690734460,30.151233673095703,322.5253655910492,1219,ip-10-0-1-163,10.0.1.163,322.5253655910492,0,27,0.19485163688659668
119.0,280,28,False,,,28,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-28-17,1690734497,36.30359196662903,358.8289575576782,1219,ip-10-0-1-163,10.0.1.163,358.8289575576782,0,28,0.19485163688659668
123.0,290,29,False,,,29,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-28-55,1690734535,38.13125920295715,396.9602167606354,1219,ip-10-0-1-163,10.0.1.163,396.9602167606354,0,29,0.19485163688659668
99.1,300,30,False,,,30,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-29-26,1690734566,31.16022038459778,428.12043714523315,1219,ip-10-0-1-163,10.0.1.163,428.12043714523315,0,30,0.19485163688659668
122.6,310,31,False,,,31,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-30-01,1690734601,35.42440748214722,463.54484462738037,1219,ip-10-0-1-163,10.0.1.163,463.54484462738037,0,31,0.19485163688659668
169.0,320,32,False,,,32,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-30-55,1690734655,53.55114197731018,517.0959866046906,1219,ip-10-0-1-163,10.0.1.163,517.0959866046906,0,32,0.19485163688659668
177.9,330,33,False,,,33,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-31-50,1690734710,55.65622568130493,572.7522122859955,1219,ip-10-0-1-163,10.0.1.163,572.7522122859955,0,33,0.19485163688659668
188.5,340,34,False,,,34,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-32-52,1690734772,61.4474151134491,634.1996273994446,1219,ip-10-0-1-163,10.0.1.163,634.1996273994446,0,34,0.19485163688659668
177.7,350,35,False,,,35,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-33-44,1690734824,52.26768374443054,686.4673111438751,1219,ip-10-0-1-163,10.0.1.163,686.4673111438751,0,35,0.19485163688659668
173.8,360,36,False,,,36,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-34-39,1690734879,54.736114263534546,741.2034254074097,1219,ip-10-0-1-163,10.0.1.163,741.2034254074097,0,36,0.19485163688659668
192.9,370,37,False,,,37,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-35-36,1690734936,57.41584897041321,798.6192743778229,1219,ip-10-0-1-163,10.0.1.163,798.6192743778229,0,37,0.19485163688659668
203.5,380,38,False,,,38,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-36-38,1690734998,62.05316352844238,860.6724379062653,1219,ip-10-0-1-163,10.0.1.163,860.6724379062653,0,38,0.19485163688659668
227.7,390,39,False,,,39,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-37-52,1690735072,73.75640749931335,934.4288454055786,1219,ip-10-0-1-163,10.0.1.163,934.4288454055786,0,39,0.19485163688659668
232.0,400,40,False,,,40,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-39-07,1690735147,74.6030786037445,1009.0319240093231,1219,ip-10-0-1-163,10.0.1.163,1009.0319240093231,0,40,0.19485163688659668
188.4,410,41,False,,,41,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-40-05,1690735205,57.81878137588501,1066.8507053852081,1219,ip-10-0-1-163,10.0.1.163,1066.8507053852081,0,41,0.19485163688659668
239.0,420,42,False,,,42,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-41-19,1690735279,74.0553457736969,1140.906051158905,1219,ip-10-0-1-163,10.0.1.163,1140.906051158905,0,42,0.19485163688659668
218.4,430,43,False,,,43,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-42-24,1690735344,65.3831102848053,1206.2891614437103,1219,ip-10-0-1-163,10.0.1.163,1206.2891614437103,0,43,0.19485163688659668
259.8,440,44,False,,,44,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-43-46,1690735426,82.41707015037537,1288.7062315940857,1219,ip-10-0-1-163,10.0.1.163,1288.7062315940857,0,44,0.19485163688659668
257.5,450,45,False,,,45,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-45-07,1690735507,80.77362084388733,1369.479852437973,1219,ip-10-0-1-163,10.0.1.163,1369.479852437973,0,45,0.19485163688659668
230.0,460,46,False,,,46,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-46-19,1690735579,71.55015277862549,1441.0300052165985,1219,ip-10-0-1-163,10.0.1.163,1441.0300052165985,0,46,0.19485163688659668
257.0,470,47,False,,,47,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-47-38,1690735658,79.37434577941895,1520.4043509960175,1219,ip-10-0-1-163,10.0.1.163,1520.4043509960175,0,47,0.19485163688659668
213.9,480,48,False,,,48,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-48-43,1690735723,64.36456394195557,1584.768914937973,1219,ip-10-0-1-163,10.0.1.163,1584.768914937973,0,48,0.19485163688659668
298.7,490,49,False,,,49,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-52-35,1690735955,94.56327080726624,1679.3321857452393,1219,ip-10-0-1-163,10.0.1.163,1679.3321857452393,0,49,0.19485163688659668
261.3,500,50,False,,,50,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-53-59,1690736039,84.25944471359253,1763.5916304588318,1219,ip-10-0-1-163,10.0.1.163,1763.5916304588318,0,50,0.19485163688659668
347.5,510,51,False,,,51,ec717_00002,9ba136179593499b9c99532d1b3bb392,2023-07-30_09-55-48,1690736148,108.63161635398865,1872.2232468128204,1219,ip-10-0-1-163,10.0.1.163,1872.2232468128204,0,51,0.19485163688659668
