mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
17.4,10,1,False,,,1,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-22-03,1690784523,13.045596361160278,13.045596361160278,1217,ip-10-0-1-9,10.0.1.9,13.045596361160278,0,1,0.19855332374572754
13.5,20,2,False,,,2,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-22-12,1690784532,9.085483074188232,22.13107943534851,1217,ip-10-0-1-9,10.0.1.9,22.13107943534851,0,2,0.19855332374572754
19.7,30,3,False,,,3,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-22-27,1690784547,14.838876247406006,36.96995568275452,1217,ip-10-0-1-9,10.0.1.9,36.96995568275452,0,3,0.19855332374572754
24.1,40,4,False,,,4,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-22-40,1690784560,13.473634481430054,50.44359016418457,1217,ip-10-0-1-9,10.0.1.9,50.44359016418457,0,4,0.19855332374572754
24.5,50,5,False,,,5,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-22-54,1690784574,13.91542911529541,64.35901927947998,1217,ip-10-0-1-9,10.0.1.9,64.35901927947998,0,5,0.19855332374572754
15.5,60,6,False,,,6,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-23-05,1690784585,10.46218228340149,74.82120156288147,1217,ip-10-0-1-9,10.0.1.9,74.82120156288147,0,6,0.19855332374572754
20.5,70,7,False,,,7,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-23-19,1690784599,14.745204448699951,89.56640601158142,1217,ip-10-0-1-9,10.0.1.9,89.56640601158142,0,7,0.19855332374572754
33.7,80,8,False,,,8,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-23-39,1690784619,19.170621156692505,108.73702716827393,1217,ip-10-0-1-9,10.0.1.9,108.73702716827393,0,8,0.19855332374572754
23.3,90,9,False,,,9,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-23-52,1690784632,13.232192993164062,121.96922016143799,1217,ip-10-0-1-9,10.0.1.9,121.96922016143799,0,9,0.19855332374572754
34.7,100,10,False,,,10,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-24-13,1690784653,20.942463397979736,142.91168355941772,1217,ip-10-0-1-9,10.0.1.9,142.91168355941772,0,10,0.19855332374572754
38.7,110,11,False,,,11,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-24-37,1690784677,23.836681842803955,166.74836540222168,1217,ip-10-0-1-9,10.0.1.9,166.74836540222168,0,11,0.19855332374572754
43.0,120,12,False,,,12,21638_00009,c1c8de6db6274165a6dc2da931b9501f,2023-07-30_23-25-05,1690784705,28.372464656829834,195.1208300590515,1217,ip-10-0-1-9,10.0.1.9,195.1208300590515,0,12,0.19855332374572754
