mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
19.8,10,1,False,,,1,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-22-00,1690784520,14.222355365753174,14.222355365753174,1218,ip-10-0-1-225,10.0.1.225,14.222355365753174,0,1,0.19567441940307617
25.3,20,2,False,,,2,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-22-14,1690784534,13.466874599456787,27.68922996520996,1218,ip-10-0-1-225,10.0.1.225,27.68922996520996,0,2,0.19567441940307617
35.2,30,3,False,,,3,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-22-34,1690784554,20.30642533302307,47.99565529823303,1218,ip-10-0-1-225,10.0.1.225,47.99565529823303,0,3,0.19567441940307617
41.2,40,4,False,,,4,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-23-00,1690784580,25.971196174621582,73.96685147285461,1218,ip-10-0-1-225,10.0.1.225,73.96685147285461,0,4,0.19567441940307617
55.0,50,5,False,,,5,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-23-37,1690784617,36.50732636451721,110.47417783737183,1218,ip-10-0-1-225,10.0.1.225,110.47417783737183,0,5,0.19567441940307617
50.7,60,6,False,,,6,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-24-07,1690784647,30.822197675704956,141.29637551307678,1218,ip-10-0-1-225,10.0.1.225,141.29637551307678,0,6,0.19567441940307617
79.5,70,7,False,,,7,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-24-52,1690784692,44.73758101463318,186.03395652770996,1218,ip-10-0-1-225,10.0.1.225,186.03395652770996,0,7,0.19567441940307617
94.5,80,8,False,,,8,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-25-49,1690784749,56.32271194458008,242.35666847229004,1218,ip-10-0-1-225,10.0.1.225,242.35666847229004,0,8,0.19567441940307617
83.5,90,9,False,,,9,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-26-37,1690784797,48.29121470451355,290.6478831768036,1218,ip-10-0-1-225,10.0.1.225,290.6478831768036,0,9,0.19567441940307617
99.9,100,10,False,,,10,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-27-37,1690784857,60.14104700088501,350.7889301776886,1218,ip-10-0-1-225,10.0.1.225,350.7889301776886,0,10,0.19567441940307617
146.0,110,11,False,,,11,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-29-00,1690784940,82.74793410301208,433.5368642807007,1218,ip-10-0-1-225,10.0.1.225,433.5368642807007,0,11,0.19567441940307617
136.6,120,12,False,,,12,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-30-17,1690785017,77.69226837158203,511.2291326522827,1218,ip-10-0-1-225,10.0.1.225,511.2291326522827,0,12,0.19567441940307617
166.8,130,13,False,,,13,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-31-54,1690785114,96.84480047225952,608.0739331245422,1218,ip-10-0-1-225,10.0.1.225,608.0739331245422,0,13,0.19567441940307617
242.5,140,14,False,,,14,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-34-13,1690785253,138.6253068447113,746.6992399692535,1218,ip-10-0-1-225,10.0.1.225,746.6992399692535,0,14,0.19567441940307617
193.9,150,15,False,,,15,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-36-04,1690785364,110.66209816932678,857.3613381385803,1218,ip-10-0-1-225,10.0.1.225,857.3613381385803,0,15,0.19567441940307617
205.4,160,16,False,,,16,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-38-02,1690785482,118.90068864822388,976.2620267868042,1218,ip-10-0-1-225,10.0.1.225,976.2620267868042,0,16,0.19567441940307617
196.7,170,17,False,,,17,21638_00003,eba8b16c111a40ad814c65e08fe58bc5,2023-07-30_23-39-57,1690785597,114.03141069412231,1090.2934374809265,1218,ip-10-0-1-225,10.0.1.225,1090.2934374809265,0,17,0.19567441940307617
