mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
12.1,10,1,False,,,1,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-30-38,1690785038,5.000984191894531,5.000984191894531,1218,ip-10-0-1-251,10.0.1.251,5.000984191894531,0,1,0.21217751502990723
18.1,20,2,False,,,2,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-30-46,1690785046,7.878990411758423,12.879974603652954,1218,ip-10-0-1-251,10.0.1.251,12.879974603652954,0,2,0.21217751502990723
19.2,30,3,False,,,3,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-30-55,1690785055,8.669812679290771,21.549787282943726,1218,ip-10-0-1-251,10.0.1.251,21.549787282943726,0,3,0.21217751502990723
40.7,40,4,False,,,4,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-31-08,1690785068,12.788205623626709,34.337992906570435,1218,ip-10-0-1-251,10.0.1.251,34.337992906570435,0,4,0.21217751502990723
47.2,50,5,False,,,5,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-31-22,1690785082,14.609471082687378,48.94746398925781,1218,ip-10-0-1-251,10.0.1.251,48.94746398925781,0,5,0.21217751502990723
28.9,60,6,False,,,6,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-31-31,1690785091,8.801881551742554,57.749345541000366,1218,ip-10-0-1-251,10.0.1.251,57.749345541000366,0,6,0.21217751502990723
66.4,70,7,False,,,7,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-31-51,1690785111,19.462494373321533,77.2118399143219,1218,ip-10-0-1-251,10.0.1.251,77.2118399143219,0,7,0.21217751502990723
41.1,80,8,False,,,8,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-32-05,1690785125,14.406787395477295,91.6186273097992,1218,ip-10-0-1-251,10.0.1.251,91.6186273097992,0,8,0.21217751502990723
77.1,90,9,False,,,9,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-32-29,1690785149,23.960909366607666,115.57953667640686,1218,ip-10-0-1-251,10.0.1.251,115.57953667640686,0,9,0.21217751502990723
75.7,100,10,False,,,10,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-32-52,1690785172,22.74048638343811,138.32002305984497,1218,ip-10-0-1-251,10.0.1.251,138.32002305984497,0,10,0.21217751502990723
64.7,110,11,False,,,11,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-33-12,1690785192,20.11101007461548,158.43103313446045,1218,ip-10-0-1-251,10.0.1.251,158.43103313446045,0,11,0.21217751502990723
103.5,120,12,False,,,12,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-33-45,1690785225,33.09007811546326,191.5211112499237,1218,ip-10-0-1-251,10.0.1.251,191.5211112499237,0,12,0.21217751502990723
136.1,130,13,False,,,13,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-34-26,1690785266,40.92250156402588,232.44361281394958,1218,ip-10-0-1-251,10.0.1.251,232.44361281394958,0,13,0.21217751502990723
151.6,140,14,False,,,14,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-35-12,1690785312,46.22638654708862,278.6699993610382,1218,ip-10-0-1-251,10.0.1.251,278.6699993610382,0,14,0.21217751502990723
129.3,150,15,False,,,15,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-35-53,1690785353,40.5342230796814,319.2042224407196,1218,ip-10-0-1-251,10.0.1.251,319.2042224407196,0,15,0.21217751502990723
138.8,160,16,False,,,16,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-36-36,1690785396,43.049360036849976,362.2535824775696,1218,ip-10-0-1-251,10.0.1.251,362.2535824775696,0,16,0.21217751502990723
143.0,170,17,False,,,17,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-37-21,1690785441,45.518235206604004,407.7718176841736,1218,ip-10-0-1-251,10.0.1.251,407.7718176841736,0,17,0.21217751502990723
146.9,180,18,False,,,18,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-38-08,1690785488,47.25606966018677,455.02788734436035,1218,ip-10-0-1-251,10.0.1.251,455.02788734436035,0,18,0.21217751502990723
137.5,190,19,False,,,19,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-38-53,1690785533,44.94151830673218,499.96940565109253,1218,ip-10-0-1-251,10.0.1.251,499.96940565109253,0,19,0.21217751502990723
148.9,200,20,False,,,20,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-39-42,1690785582,48.299845457077026,548.2692511081696,1218,ip-10-0-1-251,10.0.1.251,548.2692511081696,0,20,0.21217751502990723
150.0,210,21,False,,,21,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-40-30,1690785630,48.47715187072754,596.7464029788971,1218,ip-10-0-1-251,10.0.1.251,596.7464029788971,0,21,0.21217751502990723
148.5,220,22,False,,,22,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-41-18,1690785678,48.051488161087036,644.7978911399841,1218,ip-10-0-1-251,10.0.1.251,644.7978911399841,0,22,0.21217751502990723
156.8,230,23,False,,,23,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-42-10,1690785730,51.294551610946655,696.0924427509308,1218,ip-10-0-1-251,10.0.1.251,696.0924427509308,0,23,0.21217751502990723
157.9,240,24,False,,,24,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-43-01,1690785781,51.3733274936676,747.4657702445984,1218,ip-10-0-1-251,10.0.1.251,747.4657702445984,0,24,0.21217751502990723
154.3,250,25,False,,,25,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-43-52,1690785832,50.697659969329834,798.1634302139282,1218,ip-10-0-1-251,10.0.1.251,798.1634302139282,0,25,0.21217751502990723
145.1,260,26,False,,,26,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-44-40,1690785880,48.257243394851685,846.4206736087799,1218,ip-10-0-1-251,10.0.1.251,846.4206736087799,0,26,0.21217751502990723
169.5,270,27,False,,,27,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-45-35,1690785935,55.2959349155426,901.7166085243225,1218,ip-10-0-1-251,10.0.1.251,901.7166085243225,0,27,0.21217751502990723
179.9,280,28,False,,,28,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-46-34,1690785994,58.73996162414551,960.456570148468,1218,ip-10-0-1-251,10.0.1.251,960.456570148468,0,28,0.21217751502990723
167.8,290,29,False,,,29,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-47-28,1690786048,54.10880970954895,1014.565379858017,1218,ip-10-0-1-251,10.0.1.251,1014.565379858017,0,29,0.21217751502990723
170.1,300,30,False,,,30,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-48-23,1690786103,54.60492444038391,1069.1703042984009,1218,ip-10-0-1-251,10.0.1.251,1069.1703042984009,0,30,0.21217751502990723
171.3,310,31,False,,,31,21638_00024,9a9ce80b2cba4ff9986addd4527fa647,2023-07-30_23-49-17,1690786157,54.130874156951904,1123.3011784553528,1218,ip-10-0-1-251,10.0.1.251,1123.3011784553528,0,31,0.21217751502990723
