mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
14.9,10,1,False,,,1,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-30-32,1690785032,5.113759994506836,5.113759994506836,1219,ip-10-0-1-151,10.0.1.151,5.113759994506836,0,1,0.19667506217956543
18.9,20,2,False,,,2,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-30-41,1690785041,7.368176698684692,12.481936693191528,1219,ip-10-0-1-151,10.0.1.151,12.481936693191528,0,2,0.19667506217956543
21.2,30,3,False,,,3,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-30-47,1690785047,5.904064655303955,18.386001348495483,1219,ip-10-0-1-151,10.0.1.151,18.386001348495483,0,3,0.19667506217956543
23.8,40,4,False,,,4,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-30-54,1690785054,6.933391094207764,25.319392442703247,1219,ip-10-0-1-151,10.0.1.151,25.319392442703247,0,4,0.19667506217956543
22.0,50,5,False,,,5,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-00,1690785060,6.519224405288696,31.838616847991943,1219,ip-10-0-1-151,10.0.1.151,31.838616847991943,0,5,0.19667506217956543
24.2,60,6,False,,,6,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-07,1690785067,7.205854415893555,39.0444712638855,1219,ip-10-0-1-151,10.0.1.151,39.0444712638855,0,6,0.19667506217956543
19.2,70,7,False,,,7,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-14,1690785074,6.750320911407471,45.79479217529297,1219,ip-10-0-1-151,10.0.1.151,45.79479217529297,0,7,0.19667506217956543
20.6,80,8,False,,,8,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-21,1690785081,7.203916072845459,52.99870824813843,1219,ip-10-0-1-151,10.0.1.151,52.99870824813843,0,8,0.19667506217956543
19.4,90,9,False,,,9,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-28,1690785088,6.961999893188477,59.960708141326904,1219,ip-10-0-1-151,10.0.1.151,59.960708141326904,0,9,0.19667506217956543
24.4,100,10,False,,,10,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-36,1690785096,7.8721606731414795,67.83286881446838,1219,ip-10-0-1-151,10.0.1.151,67.83286881446838,0,10,0.19667506217956543
26.8,110,11,False,,,11,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-44,1690785104,7.591377258300781,75.42424607276917,1219,ip-10-0-1-151,10.0.1.151,75.42424607276917,0,11,0.19667506217956543
24.7,120,12,False,,,12,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-51,1690785111,7.087540864944458,82.51178693771362,1219,ip-10-0-1-151,10.0.1.151,82.51178693771362,0,12,0.19667506217956543
23.7,130,13,False,,,13,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-31-58,1690785118,6.808988809585571,89.3207757472992,1219,ip-10-0-1-151,10.0.1.151,89.3207757472992,0,13,0.19667506217956543
27.9,140,14,False,,,14,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-32-06,1690785126,7.964656352996826,97.28543210029602,1219,ip-10-0-1-151,10.0.1.151,97.28543210029602,0,14,0.19667506217956543
20.9,150,15,False,,,15,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-32-13,1690785133,7.617440938949585,104.9028730392456,1219,ip-10-0-1-151,10.0.1.151,104.9028730392456,0,15,0.19667506217956543
29.1,160,16,False,,,16,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-32-21,1690785141,8.142597198486328,113.04547023773193,1219,ip-10-0-1-151,10.0.1.151,113.04547023773193,0,16,0.19667506217956543
31.2,170,17,False,,,17,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-32-31,1690785151,9.639887571334839,122.68535780906677,1219,ip-10-0-1-151,10.0.1.151,122.68535780906677,0,17,0.19667506217956543
37.5,180,18,False,,,18,21638_00020,0469dea069084513a2fca65153684f9e,2023-07-30_23-32-42,1690785162,10.948942184448242,133.63429999351501,1219,ip-10-0-1-151,10.0.1.151,133.63429999351501,0,18,0.19667506217956543
