mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
17.1,10,1,False,,,1,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-16,1690749136,6.201107978820801,6.201107978820801,3046,ip-10-0-1-59,10.0.1.59,6.201107978820801,0,1,0.20307087898254395
21.6,20,2,False,,,2,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-22,1690749142,6.008965253829956,12.210073232650757,3046,ip-10-0-1-59,10.0.1.59,12.210073232650757,0,2,0.20307087898254395
20.1,30,3,False,,,3,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-30,1690749150,7.775792598724365,19.985865831375122,3046,ip-10-0-1-59,10.0.1.59,19.985865831375122,0,3,0.20307087898254395
19.7,40,4,False,,,4,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-37,1690749157,7.31175422668457,27.297620058059692,3046,ip-10-0-1-59,10.0.1.59,27.297620058059692,0,4,0.20307087898254395
25.1,50,5,False,,,5,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-45,1690749165,7.365253925323486,34.66287398338318,3046,ip-10-0-1-59,10.0.1.59,34.66287398338318,0,5,0.20307087898254395
16.6,60,6,False,,,6,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-51,1690749171,5.8902342319488525,40.55310821533203,3046,ip-10-0-1-59,10.0.1.59,40.55310821533203,0,6,0.20307087898254395
20.9,70,7,False,,,7,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-32-58,1690749178,7.6189515590667725,48.172059774398804,3046,ip-10-0-1-59,10.0.1.59,48.172059774398804,0,7,0.20307087898254395
23.0,80,8,False,,,8,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-05,1690749185,6.751250267028809,54.92331004142761,3046,ip-10-0-1-59,10.0.1.59,54.92331004142761,0,8,0.20307087898254395
18.5,90,9,False,,,9,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-11,1690749191,6.5540876388549805,61.47739768028259,3046,ip-10-0-1-59,10.0.1.59,61.47739768028259,0,9,0.20307087898254395
23.5,100,10,False,,,10,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-18,1690749198,6.472370862960815,67.94976854324341,3046,ip-10-0-1-59,10.0.1.59,67.94976854324341,0,10,0.20307087898254395
18.8,110,11,False,,,11,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-25,1690749205,6.599622964859009,74.54939150810242,3046,ip-10-0-1-59,10.0.1.59,74.54939150810242,0,11,0.20307087898254395
19.1,120,12,False,,,12,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-31,1690749211,6.795069932937622,81.34446144104004,3046,ip-10-0-1-59,10.0.1.59,81.34446144104004,0,12,0.20307087898254395
23.3,130,13,False,,,13,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-38,1690749218,6.852093696594238,88.19655513763428,3046,ip-10-0-1-59,10.0.1.59,88.19655513763428,0,13,0.20307087898254395
23.7,140,14,False,,,14,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-45,1690749225,6.479885101318359,94.67644023895264,3046,ip-10-0-1-59,10.0.1.59,94.67644023895264,0,14,0.20307087898254395
27.0,150,15,False,,,15,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-33-53,1690749233,8.037006855010986,102.71344709396362,3046,ip-10-0-1-59,10.0.1.59,102.71344709396362,0,15,0.20307087898254395
27.7,160,16,False,,,16,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-01,1690749241,8.084399938583374,110.797847032547,3046,ip-10-0-1-59,10.0.1.59,110.797847032547,0,16,0.20307087898254395
22.1,170,17,False,,,17,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-07,1690749247,6.271145820617676,117.06899285316467,3046,ip-10-0-1-59,10.0.1.59,117.06899285316467,0,17,0.20307087898254395
27.1,180,18,False,,,18,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-15,1690749255,7.846329927444458,124.91532278060913,3046,ip-10-0-1-59,10.0.1.59,124.91532278060913,0,18,0.20307087898254395
23.0,190,19,False,,,19,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-21,1690749261,6.491560697555542,131.40688347816467,3046,ip-10-0-1-59,10.0.1.59,131.40688347816467,0,19,0.20307087898254395
27.9,200,20,False,,,20,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-29,1690749269,8.012951135635376,139.41983461380005,3046,ip-10-0-1-59,10.0.1.59,139.41983461380005,0,20,0.20307087898254395
27.6,210,21,False,,,21,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-37,1690749277,8.010392189025879,147.43022680282593,3046,ip-10-0-1-59,10.0.1.59,147.43022680282593,0,21,0.20307087898254395
26.1,220,22,False,,,22,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-45,1690749285,7.349533319473267,154.7797601222992,3046,ip-10-0-1-59,10.0.1.59,154.7797601222992,0,22,0.20307087898254395
32.9,230,23,False,,,23,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-34-54,1690749294,9.314009666442871,164.09376978874207,3046,ip-10-0-1-59,10.0.1.59,164.09376978874207,0,23,0.20307087898254395
27.8,240,24,False,,,24,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-35-02,1690749302,7.745177745819092,171.83894753456116,3046,ip-10-0-1-59,10.0.1.59,171.83894753456116,0,24,0.20307087898254395
29.4,250,25,False,,,25,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-35-11,1690749311,8.767680644989014,180.60662817955017,3046,ip-10-0-1-59,10.0.1.59,180.60662817955017,0,25,0.20307087898254395
27.8,260,26,False,,,26,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-35-18,1690749318,7.741276741027832,188.347904920578,3046,ip-10-0-1-59,10.0.1.59,188.347904920578,0,26,0.20307087898254395
29.4,270,27,False,,,27,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-35-27,1690749327,8.546642780303955,196.89454770088196,3046,ip-10-0-1-59,10.0.1.59,196.89454770088196,0,27,0.20307087898254395
36.7,280,28,False,,,28,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-35-38,1690749338,11.382886409759521,208.27743411064148,3046,ip-10-0-1-59,10.0.1.59,208.27743411064148,0,28,0.20307087898254395
43.6,290,29,False,,,29,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-35-51,1690749351,12.710920810699463,220.98835492134094,3046,ip-10-0-1-59,10.0.1.59,220.98835492134094,0,29,0.20307087898254395
44.0,300,30,False,,,30,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-36-04,1690749364,12.776246070861816,233.76460099220276,3046,ip-10-0-1-59,10.0.1.59,233.76460099220276,0,30,0.20307087898254395
47.7,310,31,False,,,31,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-36-18,1690749378,13.871869087219238,247.636470079422,3046,ip-10-0-1-59,10.0.1.59,247.636470079422,0,31,0.20307087898254395
38.9,320,32,False,,,32,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-36-29,1690749389,11.403709173202515,259.0401792526245,3046,ip-10-0-1-59,10.0.1.59,259.0401792526245,0,32,0.20307087898254395
57.7,330,33,False,,,33,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-36-49,1690749409,19.43700122833252,278.47718048095703,3046,ip-10-0-1-59,10.0.1.59,278.47718048095703,0,33,0.20307087898254395
49.0,340,34,False,,,34,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-37-03,1690749423,14.782631635665894,293.2598121166229,3046,ip-10-0-1-59,10.0.1.59,293.2598121166229,0,34,0.20307087898254395
54.5,350,35,False,,,35,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-37-20,1690749440,16.374749898910522,309.63456201553345,3046,ip-10-0-1-59,10.0.1.59,309.63456201553345,0,35,0.20307087898254395
62.0,360,36,False,,,36,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-37-38,1690749458,18.4919273853302,328.12648940086365,3046,ip-10-0-1-59,10.0.1.59,328.12648940086365,0,36,0.20307087898254395
66.6,370,37,False,,,37,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-37-59,1690749479,20.626909732818604,348.75339913368225,3046,ip-10-0-1-59,10.0.1.59,348.75339913368225,0,37,0.20307087898254395
66.4,380,38,False,,,38,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-38-19,1690749499,20.103935480117798,368.85733461380005,3046,ip-10-0-1-59,10.0.1.59,368.85733461380005,0,38,0.20307087898254395
114.5,390,39,False,,,39,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-38-53,1690749533,34.240394830703735,403.0977294445038,3046,ip-10-0-1-59,10.0.1.59,403.0977294445038,0,39,0.20307087898254395
63.8,400,40,False,,,40,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-42-04,1690749724,18.2740318775177,421.3717613220215,3046,ip-10-0-1-59,10.0.1.59,421.3717613220215,0,40,0.20307087898254395
110.9,410,41,False,,,41,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-42-36,1690749756,31.887399435043335,453.2591607570648,3046,ip-10-0-1-59,10.0.1.59,453.2591607570648,0,41,0.20307087898254395
112.6,420,42,False,,,42,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-43-09,1690749789,33.02805948257446,486.2872202396393,3046,ip-10-0-1-59,10.0.1.59,486.2872202396393,0,42,0.20307087898254395
116.2,430,43,False,,,43,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-43-46,1690749826,36.88292837142944,523.1701486110687,3046,ip-10-0-1-59,10.0.1.59,523.1701486110687,0,43,0.20307087898254395
127.0,440,44,False,,,44,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-44-24,1690749864,38.281331062316895,561.4514796733856,3046,ip-10-0-1-59,10.0.1.59,561.4514796733856,0,44,0.20307087898254395
182.4,450,45,False,,,45,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-45-19,1690749919,55.134814500808716,616.5862941741943,3046,ip-10-0-1-59,10.0.1.59,616.5862941741943,0,45,0.20307087898254395
142.1,460,46,False,,,46,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-46-03,1690749963,43.22545123100281,659.8117454051971,3046,ip-10-0-1-59,10.0.1.59,659.8117454051971,0,46,0.20307087898254395
181.9,470,47,False,,,47,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-47-02,1690750022,58.86425447463989,718.675999879837,3046,ip-10-0-1-59,10.0.1.59,718.675999879837,0,47,0.20307087898254395
223.3,480,48,False,,,48,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-48-14,1690750094,72.49605464935303,791.1720545291901,3046,ip-10-0-1-59,10.0.1.59,791.1720545291901,0,48,0.20307087898254395
267.5,490,49,False,,,49,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-49-36,1690750176,81.71403360366821,872.8860881328583,3046,ip-10-0-1-59,10.0.1.59,872.8860881328583,0,49,0.20307087898254395
223.1,500,50,False,,,50,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-50-49,1690750249,72.99136137962341,945.8774495124817,3046,ip-10-0-1-59,10.0.1.59,945.8774495124817,0,50,0.20307087898254395
414.2,510,51,False,,,51,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-52-54,1690750374,124.87851667404175,1070.7559661865234,3046,ip-10-0-1-59,10.0.1.59,1070.7559661865234,0,51,0.20307087898254395
271.7,520,52,False,,,52,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-54-21,1690750461,87.40557765960693,1158.1615438461304,3046,ip-10-0-1-59,10.0.1.59,1158.1615438461304,0,52,0.20307087898254395
403.3,530,53,False,,,53,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-56-23,1690750583,122.01507210731506,1280.1766159534454,3046,ip-10-0-1-59,10.0.1.59,1280.1766159534454,0,53,0.20307087898254395
462.3,540,54,False,,,54,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_13-58-41,1690750721,138.30753874778748,1418.484154701233,3046,ip-10-0-1-59,10.0.1.59,1418.484154701233,0,54,0.20307087898254395
487.3,550,55,False,,,55,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-01-06,1690750866,144.23603057861328,1562.7201852798462,3046,ip-10-0-1-59,10.0.1.59,1562.7201852798462,0,55,0.20307087898254395
488.0,560,56,False,,,56,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-03-31,1690751011,145.05548548698425,1707.7756707668304,3046,ip-10-0-1-59,10.0.1.59,1707.7756707668304,0,56,0.20307087898254395
452.4,570,57,False,,,57,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-05-46,1690751146,135.79675817489624,1843.5724289417267,3046,ip-10-0-1-59,10.0.1.59,1843.5724289417267,0,57,0.20307087898254395
406.1,580,58,False,,,58,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-07-51,1690751271,124.54417634010315,1968.1166052818298,3046,ip-10-0-1-59,10.0.1.59,1968.1166052818298,0,58,0.20307087898254395
436.3,590,59,False,,,59,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-10-03,1690751403,132.25674104690552,2100.3733463287354,3046,ip-10-0-1-59,10.0.1.59,2100.3733463287354,0,59,0.20307087898254395
467.1,600,60,False,,,60,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-12-23,1690751543,139.89904403686523,2240.2723903656006,3046,ip-10-0-1-59,10.0.1.59,2240.2723903656006,0,60,0.20307087898254395
451.1,610,61,False,,,61,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-14-40,1690751680,136.51184177398682,2376.7842321395874,3046,ip-10-0-1-59,10.0.1.59,2376.7842321395874,0,61,0.20307087898254395
500.0,620,62,False,,,62,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-17-08,1690751828,148.7398829460144,2525.524115085602,3046,ip-10-0-1-59,10.0.1.59,2525.524115085602,0,62,0.20307087898254395
445.2,630,63,False,,,63,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-19-23,1690751963,134.95425724983215,2660.478372335434,3046,ip-10-0-1-59,10.0.1.59,2660.478372335434,0,63,0.20307087898254395
500.0,640,64,False,,,64,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-21-53,1690752113,149.7260262966156,2810.2043986320496,3046,ip-10-0-1-59,10.0.1.59,2810.2043986320496,0,64,0.20307087898254395
500.0,650,65,False,,,65,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-24-23,1690752263,149.37857866287231,2959.582977294922,3046,ip-10-0-1-59,10.0.1.59,2959.582977294922,0,65,0.20307087898254395
500.0,660,66,False,,,66,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-26-52,1690752412,149.7560203075409,3109.3389976024628,3046,ip-10-0-1-59,10.0.1.59,3109.3389976024628,0,66,0.20307087898254395
473.5,670,67,False,,,67,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-29-15,1690752555,142.83417534828186,3252.1731729507446,3046,ip-10-0-1-59,10.0.1.59,3252.1731729507446,0,67,0.20307087898254395
427.1,680,68,False,,,68,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-31-26,1690752686,131.0898244380951,3383.2629973888397,3046,ip-10-0-1-59,10.0.1.59,3383.2629973888397,0,68,0.20307087898254395
444.0,690,69,False,,,69,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-33-42,1690752822,135.69997143745422,3518.962968826294,3046,ip-10-0-1-59,10.0.1.59,3518.962968826294,0,69,0.20307087898254395
417.3,700,70,False,,,70,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-35-51,1690752951,128.66812539100647,3647.6310942173004,3046,ip-10-0-1-59,10.0.1.59,3647.6310942173004,0,70,0.20307087898254395
475.0,710,71,False,,,71,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-38-14,1690753094,143.34849572181702,3790.9795899391174,3046,ip-10-0-1-59,10.0.1.59,3790.9795899391174,0,71,0.20307087898254395
390.5,720,72,False,,,72,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-40-16,1690753216,122.31459283828735,3913.294182777405,3046,ip-10-0-1-59,10.0.1.59,3913.294182777405,0,72,0.20307087898254395
452.2,730,73,False,,,73,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-42-33,1690753353,136.9838149547577,4050.2779977321625,3046,ip-10-0-1-59,10.0.1.59,4050.2779977321625,0,73,0.20307087898254395
444.4,740,74,False,,,74,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-44-49,1690753489,136.10334610939026,4186.381343841553,3046,ip-10-0-1-59,10.0.1.59,4186.381343841553,0,74,0.20307087898254395
385.4,750,75,False,,,75,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-46-50,1690753610,121.0048143863678,4307.3861582279205,3046,ip-10-0-1-59,10.0.1.59,4307.3861582279205,0,75,0.20307087898254395
492.5,760,76,False,,,76,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-49-18,1690753758,147.24869227409363,4454.634850502014,3046,ip-10-0-1-59,10.0.1.59,4454.634850502014,0,76,0.20307087898254395
476.0,770,77,False,,,77,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-51-42,1690753902,144.24778842926025,4598.882638931274,3046,ip-10-0-1-59,10.0.1.59,4598.882638931274,0,77,0.20307087898254395
495.7,780,78,False,,,78,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-54-11,1690754051,149.3753662109375,4748.258005142212,3046,ip-10-0-1-59,10.0.1.59,4748.258005142212,0,78,0.20307087898254395
485.3,790,79,False,,,79,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-56-38,1690754198,146.57599592208862,4894.8340010643005,3046,ip-10-0-1-59,10.0.1.59,4894.8340010643005,0,79,0.20307087898254395
500.0,800,80,False,,,80,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_14-59-08,1690754348,150.27023100852966,5045.10423207283,3046,ip-10-0-1-59,10.0.1.59,5045.10423207283,0,80,0.20307087898254395
465.6,810,81,False,,,81,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_15-01-30,1690754490,141.78581380844116,5186.890045881271,3046,ip-10-0-1-59,10.0.1.59,5186.890045881271,0,81,0.20307087898254395
479.2,820,82,False,,,82,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_15-03-55,1690754635,145.10944247245789,5331.999488353729,3046,ip-10-0-1-59,10.0.1.59,5331.999488353729,0,82,0.20307087898254395
500.0,830,83,False,,,83,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_15-06-26,1690754786,151.21007585525513,5483.209564208984,3046,ip-10-0-1-59,10.0.1.59,5483.209564208984,0,83,0.20307087898254395
500.0,840,84,False,,,84,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_15-08-57,1690754937,150.97808361053467,5634.187647819519,3046,ip-10-0-1-59,10.0.1.59,5634.187647819519,0,84,0.20307087898254395
500.0,850,85,False,,,85,ec717_00028,fdfe1a8d79eb4e6fa06213426af4879c,2023-07-30_15-11-28,1690755088,150.95235323905945,5785.1400010585785,3046,ip-10-0-1-59,10.0.1.59,5785.1400010585785,0,85,0.20307087898254395
