mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
15.9,10,1,False,,,1,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-22-28,1690734148,6.299133539199829,6.299133539199829,1218,ip-10-0-1-233,10.0.1.233,6.299133539199829,0,1,0.20161843299865723
24.2,20,2,False,,,2,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-22-35,1690734155,6.893869876861572,13.193003416061401,1218,ip-10-0-1-233,10.0.1.233,13.193003416061401,0,2,0.20161843299865723
18.1,30,3,False,,,3,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-22-42,1690734162,7.136533260345459,20.32953667640686,1218,ip-10-0-1-233,10.0.1.233,20.32953667640686,0,3,0.20161843299865723
36.1,40,4,False,,,4,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-22-52,1690734172,10.477005004882812,30.806541681289673,1218,ip-10-0-1-233,10.0.1.233,30.806541681289673,0,4,0.20161843299865723
29.5,50,5,False,,,5,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-23-01,1690734181,8.699826955795288,39.50636863708496,1218,ip-10-0-1-233,10.0.1.233,39.50636863708496,0,5,0.20161843299865723
37.7,60,6,False,,,6,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-23-14,1690734194,12.371814012527466,51.87818264961243,1218,ip-10-0-1-233,10.0.1.233,51.87818264961243,0,6,0.20161843299865723
37.5,70,7,False,,,7,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-23-25,1690734205,11.174540281295776,63.0527229309082,1218,ip-10-0-1-233,10.0.1.233,63.0527229309082,0,7,0.20161843299865723
60.2,80,8,False,,,8,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-23-43,1690734223,17.854255199432373,80.90697813034058,1218,ip-10-0-1-233,10.0.1.233,80.90697813034058,0,8,0.20161843299865723
71.4,90,9,False,,,9,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-24-04,1690734244,20.94398307800293,101.8509612083435,1218,ip-10-0-1-233,10.0.1.233,101.8509612083435,0,9,0.20161843299865723
76.5,100,10,False,,,10,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-24-27,1690734267,23.28433895111084,125.13530015945435,1218,ip-10-0-1-233,10.0.1.233,125.13530015945435,0,10,0.20161843299865723
109.4,110,11,False,,,11,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-25-04,1690734304,37.51323080062866,162.648530960083,1218,ip-10-0-1-233,10.0.1.233,162.648530960083,0,11,0.20161843299865723
137.8,120,12,False,,,12,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-25-46,1690734346,41.81494975090027,204.46348071098328,1218,ip-10-0-1-233,10.0.1.233,204.46348071098328,0,12,0.20161843299865723
188.2,130,13,False,,,13,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-26-46,1690734406,59.727325439453125,264.1908061504364,1218,ip-10-0-1-233,10.0.1.233,264.1908061504364,0,13,0.20161843299865723
202.3,140,14,False,,,14,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-27-48,1690734468,61.92926549911499,326.1200716495514,1218,ip-10-0-1-233,10.0.1.233,326.1200716495514,0,14,0.20161843299865723
245.5,150,15,False,,,15,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-29-06,1690734546,78.19466662406921,404.3147382736206,1218,ip-10-0-1-233,10.0.1.233,404.3147382736206,0,15,0.20161843299865723
197.0,160,16,False,,,16,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-30-10,1690734610,63.82791256904602,468.1426508426666,1218,ip-10-0-1-233,10.0.1.233,468.1426508426666,0,16,0.20161843299865723
204.9,170,17,False,,,17,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-31-18,1690734678,67.81626749038696,535.9589183330536,1218,ip-10-0-1-233,10.0.1.233,535.9589183330536,0,17,0.20161843299865723
211.2,180,18,False,,,18,ec717_00006,397f78a129cd402ea412077705d07e07,2023-07-30_09-32-23,1690734743,64.95749235153198,600.9164106845856,1218,ip-10-0-1-233,10.0.1.233,600.9164106845856,0,18,0.20161843299865723
