mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
23.1,10,1,False,,,1,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-11-58,1690783918,6.7086570262908936,6.7086570262908936,7342,ip-10-0-1-198,10.0.1.198,6.7086570262908936,0,1,0.20285916328430176
26.6,20,2,False,,,2,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-12-05,1690783925,7.741174936294556,14.44983196258545,7342,ip-10-0-1-198,10.0.1.198,14.44983196258545,0,2,0.20285916328430176
57.3,30,3,False,,,3,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-12-22,1690783942,16.247854948043823,30.697686910629272,7342,ip-10-0-1-198,10.0.1.198,30.697686910629272,0,3,0.20285916328430176
82.5,40,4,False,,,4,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-12-45,1690783965,22.780102729797363,53.477789640426636,7342,ip-10-0-1-198,10.0.1.198,53.477789640426636,0,4,0.20285916328430176
85.5,50,5,False,,,5,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-13-08,1690783988,23.672630310058594,77.15041995048523,7342,ip-10-0-1-198,10.0.1.198,77.15041995048523,0,5,0.20285916328430176
100.6,60,6,False,,,6,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-13-36,1690784016,27.967138051986694,105.11755800247192,7342,ip-10-0-1-198,10.0.1.198,105.11755800247192,0,6,0.20285916328430176
91.0,70,7,False,,,7,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-14-02,1690784042,25.62309956550598,130.7406575679779,7342,ip-10-0-1-198,10.0.1.198,130.7406575679779,0,7,0.20285916328430176
99.9,80,8,False,,,8,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-14-30,1690784070,28.073570251464844,158.81422781944275,7342,ip-10-0-1-198,10.0.1.198,158.81422781944275,0,8,0.20285916328430176
112.9,90,9,False,,,9,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-15-03,1690784103,33.053735971450806,191.86796379089355,7342,ip-10-0-1-198,10.0.1.198,191.86796379089355,0,9,0.20285916328430176
164.4,100,10,False,,,10,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-15-50,1690784150,46.651116132736206,238.51907992362976,7342,ip-10-0-1-198,10.0.1.198,238.51907992362976,0,10,0.20285916328430176
96.8,110,11,False,,,11,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-16-19,1690784179,29.076489210128784,267.59556913375854,7342,ip-10-0-1-198,10.0.1.198,267.59556913375854,0,11,0.20285916328430176
142.9,120,12,False,,,12,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-17-00,1690784220,41.66262769699097,309.2581968307495,7342,ip-10-0-1-198,10.0.1.198,309.2581968307495,0,12,0.20285916328430176
129.5,130,13,False,,,13,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-17-38,1690784258,37.91950035095215,347.17769718170166,7342,ip-10-0-1-198,10.0.1.198,347.17769718170166,0,13,0.20285916328430176
137.7,140,14,False,,,14,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-18-18,1690784298,39.69947791099548,386.87717509269714,7342,ip-10-0-1-198,10.0.1.198,386.87717509269714,0,14,0.20285916328430176
143.5,150,15,False,,,15,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-19-00,1690784340,42.3622043132782,429.23937940597534,7342,ip-10-0-1-198,10.0.1.198,429.23937940597534,0,15,0.20285916328430176
144.9,160,16,False,,,16,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-19-43,1690784383,43.04766368865967,472.287043094635,7342,ip-10-0-1-198,10.0.1.198,472.287043094635,0,16,0.20285916328430176
170.8,170,17,False,,,17,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-20-32,1690784432,49.131444215774536,521.4184873104095,7342,ip-10-0-1-198,10.0.1.198,521.4184873104095,0,17,0.20285916328430176
147.3,180,18,False,,,18,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-21-16,1690784476,43.726741313934326,565.1452286243439,7342,ip-10-0-1-198,10.0.1.198,565.1452286243439,0,18,0.20285916328430176
123.0,190,19,False,,,19,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-21-54,1690784514,38.010316371917725,603.1555449962616,7342,ip-10-0-1-198,10.0.1.198,603.1555449962616,0,19,0.20285916328430176
149.9,200,20,False,,,20,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-22-39,1690784559,44.79336071014404,647.9489057064056,7342,ip-10-0-1-198,10.0.1.198,647.9489057064056,0,20,0.20285916328430176
125.3,210,21,False,,,21,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-23-18,1690784598,38.5978364944458,686.5467422008514,7342,ip-10-0-1-198,10.0.1.198,686.5467422008514,0,21,0.20285916328430176
174.8,220,22,False,,,22,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-24-08,1690784648,50.680665493011475,737.2274076938629,7342,ip-10-0-1-198,10.0.1.198,737.2274076938629,0,22,0.20285916328430176
156.9,230,23,False,,,23,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-24-57,1690784697,48.532108783721924,785.7595164775848,7342,ip-10-0-1-198,10.0.1.198,785.7595164775848,0,23,0.20285916328430176
198.4,240,24,False,,,24,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-25-56,1690784756,58.97338509559631,844.7329015731812,7342,ip-10-0-1-198,10.0.1.198,844.7329015731812,0,24,0.20285916328430176
130.4,250,25,False,,,25,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-26-37,1690784797,41.36639666557312,886.0992982387543,7342,ip-10-0-1-198,10.0.1.198,886.0992982387543,0,25,0.20285916328430176
175.4,260,26,False,,,26,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-27-34,1690784854,56.51437520980835,942.6136734485626,7342,ip-10-0-1-198,10.0.1.198,942.6136734485626,0,26,0.20285916328430176
234.0,270,27,False,,,27,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-28-46,1690784926,71.85791850090027,1014.4715919494629,7342,ip-10-0-1-198,10.0.1.198,1014.4715919494629,0,27,0.20285916328430176
184.7,280,28,False,,,28,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-29-45,1690784985,59.20948839187622,1073.681080341339,7342,ip-10-0-1-198,10.0.1.198,1073.681080341339,0,28,0.20285916328430176
172.1,290,29,False,,,29,21638_00000,35f05d7e5a954982916ea800ee942db6,2023-07-30_23-30-41,1690785041,56.28906989097595,1129.970150232315,7342,ip-10-0-1-198,10.0.1.198,1129.970150232315,0,29,0.20285916328430176
