mean_reward,episode,batch,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
27.4,10,1,False,,,1,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-21-59,1690784519,8.548952341079712,8.548952341079712,1217,ip-10-0-1-197,10.0.1.197,8.548952341079712,0,1,0.20685720443725586
22.9,20,2,False,,,2,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-06,1690784526,7.194760799407959,15.743713140487671,1217,ip-10-0-1-197,10.0.1.197,15.743713140487671,0,2,0.20685720443725586
28.5,30,3,False,,,3,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-14,1690784534,8.439696788787842,24.183409929275513,1217,ip-10-0-1-197,10.0.1.197,24.183409929275513,0,3,0.20685720443725586
15.8,40,4,False,,,4,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-20,1690784540,6.091151714324951,30.274561643600464,1217,ip-10-0-1-197,10.0.1.197,30.274561643600464,0,4,0.20685720443725586
27.6,50,5,False,,,5,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-29,1690784549,8.233532905578613,38.50809454917908,1217,ip-10-0-1-197,10.0.1.197,38.50809454917908,0,5,0.20685720443725586
30.9,60,6,False,,,6,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-38,1690784558,9.917937278747559,48.426031827926636,1217,ip-10-0-1-197,10.0.1.197,48.426031827926636,0,6,0.20685720443725586
22.4,70,7,False,,,7,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-45,1690784565,6.481012582778931,54.907044410705566,1217,ip-10-0-1-197,10.0.1.197,54.907044410705566,0,7,0.20685720443725586
31.4,80,8,False,,,8,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-22-55,1690784575,10.168596506118774,65.07564091682434,1217,ip-10-0-1-197,10.0.1.197,65.07564091682434,0,8,0.20685720443725586
41.6,90,9,False,,,9,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-23-10,1690784590,14.684017181396484,79.75965809822083,1217,ip-10-0-1-197,10.0.1.197,79.75965809822083,0,9,0.20685720443725586
31.7,100,10,False,,,10,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-23-20,1690784600,10.50963020324707,90.2692883014679,1217,ip-10-0-1-197,10.0.1.197,90.2692883014679,0,10,0.20685720443725586
28.2,110,11,False,,,11,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-23-29,1690784609,8.579570531845093,98.84885883331299,1217,ip-10-0-1-197,10.0.1.197,98.84885883331299,0,11,0.20685720443725586
42.7,120,12,False,,,12,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-23-42,1690784622,13.48230504989624,112.33116388320923,1217,ip-10-0-1-197,10.0.1.197,112.33116388320923,0,12,0.20685720443725586
34.5,130,13,False,,,13,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-23-54,1690784634,11.191129207611084,123.52229309082031,1217,ip-10-0-1-197,10.0.1.197,123.52229309082031,0,13,0.20685720443725586
51.5,140,14,False,,,14,21638_00004,384a64d7ef8a43869789729e64677c79,2023-07-30_23-24-10,1690784650,16.38339591026306,139.90568900108337,1217,ip-10-0-1-197,10.0.1.197,139.90568900108337,0,14,0.20685720443725586
